site_id,name,facility_category,latitude,longitude,inside_no_fly_zone,drone_access_class
facility_245,مطب حکیم دکتر حسین روازاده,doctors,35.696531,51.3870168,False,eligible_for_obstacle_safe_drone_routing
facility_246,دکتر مصطفی شریفیان,doctors,35.7626177,51.4441129,True,requires_special_authorization_or_ground_handoff
facility_247,مطب دکتر مجید صادقی,doctors,35.7817611,51.3732047,False,eligible_for_obstacle_safe_drone_routing
facility_248,مطب دکتر سخاوت‌فر,doctors,35.7817424,51.3732105,False,eligible_for_obstacle_safe_drone_routing
facility_249,مرکز بهداشت صبارو,clinic,35.7685647,51.390941,False,eligible_for_obstacle_safe_drone_routing
facility_250,کلینیک پزشکی و دندانپزشکی غدیر,clinic,35.7960261,51.5216656,True,requires_special_authorization_or_ground_handoff
facility_251,کلینیک,clinic,35.665753,51.4477242,False,eligible_for_obstacle_safe_drone_routing
facility_252,مطب دکتر فتحعلی,doctors,35.6681253,51.4499783,True,requires_special_authorization_or_ground_handoff
facility_253,مطب دکتر فاطمه اصفهانی,doctors,35.7769375,51.4655714,False,eligible_for_obstacle_safe_drone_routing
facility_254,درمانگاه تخصصی داخلی (خیریه) کاشانی پور,clinic,35.716251,51.4589166,True,requires_special_authorization_or_ground_handoff
facility_255,مرکز بهداشت المپیک,clinic,35.7599724,51.2652901,False,eligible_for_obstacle_safe_drone_routing
facility_256,درمانگاه به بخش,clinic,35.7364571,51.5559589,False,eligible_for_obstacle_safe_drone_routing
facility_257,رادیولوژی و سونوگرافی خورشید,doctors,35.7439335,51.5340766,False,eligible_for_obstacle_safe_drone_routing
facility_258,مرکز تصویربرداری پزشکی سینا اطهر,doctors,35.8024319,51.4343093,True,requires_special_authorization_or_ground_handoff
facility_259,هفت دریا,clinic,35.7574875,51.4130303,True,requires_special_authorization_or_ground_handoff
facility_260,میکرودرم دکتر آزادی فر,doctors,35.6399209,51.487396,False,eligible_for_obstacle_safe_drone_routing
facility_261,آزمایشگاه ثمین,laboratory,35.7960071,51.4482283,True,requires_special_authorization_or_ground_handoff
facility_262,unnamed,doctors,35.7761603,51.4653463,False,eligible_for_obstacle_safe_drone_routing
facility_264,مرکز تصویربرداری کوثر,clinic,35.772387,51.4615341,False,eligible_for_obstacle_safe_drone_routing
facility_265,مجتمع دارویی درمانی هلال ایران,clinic,35.7334259,51.5438503,False,eligible_for_obstacle_safe_drone_routing
facility_266,دکتر طاهره رشیدی,doctors,35.6543346,51.3870533,False,eligible_for_obstacle_safe_drone_routing
facility_267,درمانگاه شبانه روزی پاستور,clinic,35.7090573,51.473605,True,requires_special_authorization_or_ground_handoff
facility_268,دکتر سعادتمند,doctors,35.6445514,51.4051108,True,requires_special_authorization_or_ground_handoff
facility_269,درمانگاه کوثر,clinic,35.8004565,51.5078239,False,eligible_for_obstacle_safe_drone_routing
facility_270,unnamed,clinic,35.6684099,51.4445991,False,eligible_for_obstacle_safe_drone_routing
facility_271,امین کلینیک,clinic,35.7408344,51.4106089,False,eligible_for_obstacle_safe_drone_routing
facility_272,مطب دکتر پادمهر,doctors,35.7580802,51.4479836,True,requires_special_authorization_or_ground_handoff
facility_273,کلینیک شبانه روزی شهرزاد,clinic,35.7365513,51.2939851,True,requires_special_authorization_or_ground_handoff
facility_274,لابراتوار تخصصی ارتودنسی حبیبی,laboratory,35.7203501,51.4394329,True,requires_special_authorization_or_ground_handoff
facility_275,کلینیک درمان دردهای عضلانی و مفصلی,clinic,35.7358653,51.3341346,False,eligible_for_obstacle_safe_drone_routing
facility_276,ساختمان پزشکان,clinic,35.6818616,51.4496643,True,requires_special_authorization_or_ground_handoff
facility_277,مرکز بهداشت عظیم آباد,clinic,35.6111655,51.4120378,False,eligible_for_obstacle_safe_drone_routing
facility_278,درمانگاه مسجد جامع نارمک,clinic,35.7251424,51.4856502,True,requires_special_authorization_or_ground_handoff
facility_279,آزمایشگاه پاتوبیولوژی ۱۷ شهریور,laboratory,35.6803045,51.4473495,True,requires_special_authorization_or_ground_handoff
facility_280,درمانگاه پانزده شعبان,clinic,35.6551221,51.4446172,False,eligible_for_obstacle_safe_drone_routing
facility_281,مرکز بهداشت هفده شهریور,clinic,35.675451,51.4458422,True,requires_special_authorization_or_ground_handoff
facility_282,درمانگاه شبانه روزی طب الحسن,clinic,35.6390552,51.4987087,False,eligible_for_obstacle_safe_drone_routing
facility_284,کلینیک دامپزشکی رایان,clinic,35.7172004,51.4339799,True,requires_special_authorization_or_ground_handoff
facility_285,درمانگاه درمانی مرحوم عبدالوهاب تهرانی,clinic,35.748425,51.5077639,True,requires_special_authorization_or_ground_handoff
facility_286,درمانگاه فجر صنعت نفت,clinic,35.717382,51.5027923,True,requires_special_authorization_or_ground_handoff
facility_287,مطب دکتر درخشان,doctors,35.7565147,51.4105262,False,eligible_for_obstacle_safe_drone_routing
facility_288,رادیولوژی و سونوگرافی راد,doctors,35.707711,51.3862222,False,eligible_for_obstacle_safe_drone_routing
facility_289,دکتر مسعود شیروانی,doctors,35.7668885,51.3648045,False,eligible_for_obstacle_safe_drone_routing
facility_290,مطب دکتر مجید شهدی,doctors,35.7647673,51.4189563,True,requires_special_authorization_or_ground_handoff
facility_291,چشم‌ پزشکی هلال احمر,clinic,35.7347296,51.5456346,False,eligible_for_obstacle_safe_drone_routing
facility_292,کلینیک زیبایی ویولت,clinic,35.7340632,51.3751923,False,eligible_for_obstacle_safe_drone_routing
facility_293,درمانگاه زعفرانیه,clinic,35.809852,51.4088771,True,requires_special_authorization_or_ground_handoff
facility_294,کلینیک شبانه روزی یاس ناز,clinic,35.7969511,51.41741,False,eligible_for_obstacle_safe_drone_routing
facility_295,کلینیک ارتوپدی ماهان,clinic,35.7232856,51.4237348,False,eligible_for_obstacle_safe_drone_routing
facility_296,آزمایشگاه تخت طاووس,laboratory,35.7241381,51.430115,True,requires_special_authorization_or_ground_handoff
facility_297,ساختمان پزشکان مهرآفرین,clinic,35.766865,51.4406502,False,eligible_for_obstacle_safe_drone_routing
facility_298,ساختمان پزشکان کیان مهر,clinic,35.7671141,51.441426,True,requires_special_authorization_or_ground_handoff
facility_299,گروه پزشکی آریان,clinic,35.7667566,51.3644928,False,eligible_for_obstacle_safe_drone_routing
facility_300,درمانگاه خیریه تخصصی و فوق تخصصی اباعبدالله الحسین علیه السلام,clinic,35.7349127,51.531675,False,eligible_for_obstacle_safe_drone_routing
facility_301,درمانگاه شهدای علی آباد,clinic,35.6245442,51.4231461,False,eligible_for_obstacle_safe_drone_routing
facility_302,حسین الماسیان,doctors,35.7430526,51.4442808,True,requires_special_authorization_or_ground_handoff
facility_303,درمانگاه شهدای دخانیات,clinic,35.6733252,51.3870344,False,eligible_for_obstacle_safe_drone_routing
facility_304,طب کار آسا,clinic,35.7155542,51.4074123,True,requires_special_authorization_or_ground_handoff
facility_305,مرکز مشاوره ، نوروفیدبک و روان شناسی کرانه خرد,clinic,35.7276929,51.4190408,True,requires_special_authorization_or_ground_handoff
facility_306,آزمایشگاه پاتوبیولوژی کیکاووس,laboratory,35.7792128,51.4446891,False,eligible_for_obstacle_safe_drone_routing
facility_307,مرکز لیزر و زیبایی الیزه,clinic,35.7299853,51.4951879,True,requires_special_authorization_or_ground_handoff
facility_309,آزمایشگاه پاتوبیولوژی نور,laboratory,35.7080574,51.3884066,False,eligible_for_obstacle_safe_drone_routing
facility_310,مرکز تصویر برداری پزشکی نگارازما,laboratory,35.6895295,51.44804,True,requires_special_authorization_or_ground_handoff
facility_311,آزمایشگاه شبانه روزی نارمک,laboratory,35.7210779,51.4883475,True,requires_special_authorization_or_ground_handoff
facility_312,درمانگاه شبانه روزی ایران زمین,clinic,35.7057587,51.3901098,False,eligible_for_obstacle_safe_drone_routing
facility_313,مرکز تصویربرداری پزشکی پارسیان,clinic,35.7055667,51.3866146,False,eligible_for_obstacle_safe_drone_routing
facility_314,unnamed,clinic,35.7598036,51.4101106,False,eligible_for_obstacle_safe_drone_routing
facility_315,مرکز جراحی محدود ارم,clinic,35.7541953,51.2603624,True,requires_special_authorization_or_ground_handoff
facility_316,درمانگاه پایتخت,clinic,35.7901168,51.4352388,False,eligible_for_obstacle_safe_drone_routing
facility_317,ساختمان پزشکان فتح,clinic,35.7599977,51.3301176,False,eligible_for_obstacle_safe_drone_routing
facility_318,آزمایشگاه دامپزشکی لابرا,laboratory,35.7095659,51.3724566,False,eligible_for_obstacle_safe_drone_routing
facility_319,مطب طب سنتی,doctors,35.7388203,51.3252228,False,eligible_for_obstacle_safe_drone_routing
facility_320,مطب دکتر آقاجانی,doctors,35.77808,51.33556,True,requires_special_authorization_or_ground_handoff
facility_321,آزمایشگاه پارسه,laboratory,35.7198237,51.3358424,True,requires_special_authorization_or_ground_handoff
facility_322,دکتر ستایش مهر,doctors,35.7631806,51.4438895,False,eligible_for_obstacle_safe_drone_routing
facility_323,بیمارستان تخصصی چشم پزشکی بینا,hospital,35.7380742,51.4779358,False,eligible_for_obstacle_safe_drone_routing
facility_324,مرکز زوج درمانی دکتر قاسمی,doctors,35.7680578,51.4419855,True,requires_special_authorization_or_ground_handoff
facility_325,دکتر کریمیان,doctors,35.7585751,51.4115553,True,requires_special_authorization_or_ground_handoff
facility_326,مجتمع پزشکان تهرانپارس,clinic,35.743181,51.5317656,False,eligible_for_obstacle_safe_drone_routing
facility_327,فیزیوتراپی و مرکز سلامت رامتن,clinic,35.7544532,51.3824505,False,eligible_for_obstacle_safe_drone_routing
facility_328,درمانگاه جواد ائمه,clinic,35.6458797,51.4904015,False,eligible_for_obstacle_safe_drone_routing
facility_329,مرکز تصویربرداری دیجیتال فرجام,clinic,35.7357823,51.5231092,True,requires_special_authorization_or_ground_handoff
facility_330,درمانگاه تجریش,clinic,35.806004,51.4258076,False,eligible_for_obstacle_safe_drone_routing
facility_331,آزمایشگاه ژنتیک و پاتوبیولوژی نورا,laboratory,35.7999769,51.4505039,False,eligible_for_obstacle_safe_drone_routing
facility_332,آزمایشگاه فردا,laboratory,35.7988016,51.473791,True,requires_special_authorization_or_ground_handoff
facility_333,ساختمان پزشکان,clinic,35.7969348,51.4341329,True,requires_special_authorization_or_ground_handoff
facility_334,مجتمع پزشکی اسدی,clinic,35.8000556,51.4338156,True,requires_special_authorization_or_ground_handoff
facility_335,ساختمان پزشکان دی,clinic,35.7475191,51.4120008,True,requires_special_authorization_or_ground_handoff
facility_336,درمانگاه شبانه روزی مینا,clinic,35.7004267,51.4479685,True,requires_special_authorization_or_ground_handoff
facility_337,مرکز درمانی ۱۱۰,clinic,35.7537034,51.4513239,False,eligible_for_obstacle_safe_drone_routing
facility_338,درمانگاه دكتر حبيب جريری,clinic,35.7529824,51.4485696,True,requires_special_authorization_or_ground_handoff
facility_339,ساختمان پزشکی شریعتی,clinic,35.7489972,51.4493603,False,eligible_for_obstacle_safe_drone_routing
facility_340,حدود دکتر محمد مهدی امام,doctors,35.7237492,51.4071256,False,eligible_for_obstacle_safe_drone_routing
facility_341,آزمایشگاه امید بهشت,laboratory,35.7269649,51.5246431,True,requires_special_authorization_or_ground_handoff
facility_342,دکتر علیرضا فهیم زاد,doctors,35.7587147,51.4468238,True,requires_special_authorization_or_ground_handoff
facility_343,فلسفی,doctors,35.733209,51.4841819,True,requires_special_authorization_or_ground_handoff
facility_344,آزمایشگاه تخصصی پروین,laboratory,35.7420116,51.5413499,True,requires_special_authorization_or_ground_handoff
facility_345,دكتر فرناز محامدي متخصص كودكان و نوزادان (اطفال),doctors,35.7755707,51.3662705,False,eligible_for_obstacle_safe_drone_routing
facility_346,مرکز مشاوره بینش نوین,clinic,35.7652777,51.4412608,False,eligible_for_obstacle_safe_drone_routing
facility_347,آزمایشگاه هیوا,laboratory,35.7646914,51.4408683,False,eligible_for_obstacle_safe_drone_routing
facility_348,دکتر اسفندیار کریمی,doctors,35.7438202,51.5338707,False,eligible_for_obstacle_safe_drone_routing
facility_349,درمانگاه شبانه روزی سلیم,clinic,35.6253652,51.4196073,False,eligible_for_obstacle_safe_drone_routing
